Text	POS	Dep	Head
fusil	NOUN	nmod	coups
.	PUNCT	punct	descendrais
--	PUNCT	ROOT	--
Et	CCONJ	cc	toi
toi	PRON	conj	--
,	PUNCT	punct	Joe
Joe	NOUN	conj	--
?	PUNCT	punct	Joe
demanda	NOUN	ROOT	demanda
Fergusson	PROPN	nmod	demanda
.	PUNCT	punct	demanda
--	PUNCT	punct	Moi
Moi	PROPN	nsubj	prudemment
,	PUNCT	punct	Moi
mon	DET	det	maître
maître	NOUN	nmod	Moi
,	PUNCT	punct	Moi
j'	PRON	nsubj	prudemment
agirais	VERB	amod	j'
plus	ADV	advmod	prudemment
prudemment	ADV	ROOT	prudemment
,	PUNCT	punct	prudemment
en	ADP	mark	savoir
faisant	AUX	dep	savoir
savoir	VERB	advcl	prudemment
au	ADP	case	prisonnier
prisonnier	NOUN	obl:mod	enfuir
de	ADP	mark	enfuir
s'	PRON	expl:comp	enfuir
enfuir	VERB	ccomp	savoir
dans	ADP	case	direction
une	DET	det	direction
direction	NOUN	obl:arg	enfuir
convenue	VERB	acl	direction
.	PUNCT	punct	prudemment
--	PUNCT	punct	parvenir
Et	CCONJ	cc	parvenir
comment	ADV	advmod	parvenir
lui	PRON	dep	parvenir
ferais	ADJ	fixed	lui
-	PROPN	dep	lui
tu	ADV	dep	parvenir
parvenir	VERB	ROOT	parvenir
cet	DET	det	avis
avis	NOUN	obj	parvenir
?	PUNCT	punct	parvenir
--	PUNCT	ROOT	--
Au	ADP	case	moyen
moyen	NOUN	obl:mod	ramassée
de	ADP	case	flèche
cette	DET	det	flèche
flèche	NOUN	nmod	moyen
que	PRON	obj	ramassée
j'	PRON	nsubj	ramassée
ai	AUX	aux:tense	ramassée
ramassée	VERB	ROOT	ramassée
au	ADP	case	vol
vol	NOUN	obl:arg	ramassée
,	PUNCT	punct	ramassée
et	CCONJ	cc	attacherais
à	ADP	case	laquelle
laquelle	PRON	dep	attacherais
j'	PRON	nsubj	attacherais
attacherais	VERB	conj	ramassée
un	DET	det	billet
billet	NOUN	obj	attacherais
,	PUNCT	punct	attacherais
ou	CCONJ	cc	simplement
tout	DET	advmod	simplement
simplement	ADV	conj	attacherais
en	ADP	mark	parlant
lui	PRON	iobj	parlant
parlant	VERB	advcl	attacherais
à	ADP	case	voix
voix	NOUN	amod	haute
haute	NOUN	obj	parlant
,	PUNCT	punct	attacherais
puisque	SCONJ	mark	comprennent
ces	DET	det	nègres
nègres	NOUN	nsubj	comprennent
ne	ADV	advmod	comprennent
comprennent	VERB	advcl	attacherais
pas	ADV	advmod	comprennent
notre	DET	det	langue
langue	NOUN	obj	comprennent
.	PUNCT	punct	ramassée
--	PUNCT	punct	Vos
Vos	PROPN	nsubj	impraticables
plans	NOUN	flat:name	Vos
sont	AUX	cop	impraticables
impraticables	ADJ	ROOT	impraticables
,	PUNCT	punct	amis
mes	DET	det	amis
amis	NOUN	obl:mod	impraticables
;	PUNCT	punct	impraticables
la	DET	det	difficulté
difficulté	NOUN	ROOT	difficulté
la	DET	det	grande
plus	ADV	advmod	grande
grande	ADJ	amod	difficulté
serait	AUX	nsubj	difficulté
pour	ADP	case	infortuné
cet	DET	det	infortuné
infortuné	NOUN	obl:mod	difficulté
de	ADP	mark	sauver
se	PRON	expl:comp	sauver
sauver	VERB	acl	infortuné
,	PUNCT	punct	sauver
en	ADP	mark	admettant
admettant	VERB	advcl	sauver
qu'	SCONJ	mark	parvint
il	PRON	nsubj	parvint
parvint	VERB	ccomp	admettant
à	ADP	mark	tromper
tromper	VERB	xcomp	parvint
la	DET	det	vigilance
vigilance	NOUN	obj	tromper
de	ADP	case	bourreaux
ses	DET	det	bourreaux
bourreaux	NOUN	nmod	vigilance
.	PUNCT	punct	difficulté
Quant	ADV	case	toi
à	ADP	fixed	Quant
toi	NOUN	ROOT	toi
,	PUNCT	punct	Dick
mon	DET	det	Dick
cher	ADJ	amod	Dick
Dick	PROPN	conj	toi
,	PUNCT	punct	Dick
avec	ADP	case	beaucoup
beaucoup	ADV	nmod	toi
d'	ADP	case	audace
audace	NOUN	obl:arg	beaucoup
,	PUNCT	punct	toi
et	CCONJ	cc	réussirait
en	ADP	case	profitant
profitant	NOUN	conj	et
de	ADP	case	épouvante
l'	DET	det	épouvante
épouvante	NOUN	nmod	profitant
jetée	VERB	acl	épouvante
par	ADP	case	armes
nos	DET	det	armes
armes	NOUN	nmod	profitant
à	ADP	case	feu
feu	NOUN	nmod	armes
,	PUNCT	punct	feu
ton	NOUN	nsubj	réussirait
projet	NOUN	amod	ton
réussirait	VERB	conj	toi
peut-être	ADV	advmod	réussirait
;	PUNCT	punct	toi
mais	CCONJ	cc	échouait
s'	SCONJ	mark	échouait
il	PRON	nsubj	échouait
échouait	VERB	ROOT	échouait
,	PUNCT	punct	échouait
tu	VERB	amod	perdu
serais	ADJ	iobj	perdu
perdu	NOUN	obl:mod	échouait
,	PUNCT	punct	perdu
et	CCONJ	cc	rions
nous	PRON	nsubj	rions
au	ADP	advmod	rions
-	PROPN	nsubj	rions
rions	VERB	conj	perdu
deux	NUM	nummod	personnes
personnes	NOUN	obj	perdu
à	ADP	mark	sauver
sauver	VERB	acl	personnes
au	ADP	case	lieu
lieu	NOUN	obl:arg	sauver
d'	ADP	case	une
une	DET	obl:arg	sauver
.	PUNCT	punct	échouait
Non	ADV	advmod	faut
,	PUNCT	punct	faut
il	PRON	expl:subj	faut
faut	VERB	ROOT	faut
mettre	VERB	xcomp	faut
toutes	ADJ	amod	chances
les	DET	det	chances
chances	NOUN	obj	mettre
de	ADP	case	côté
notre	DET	det	côté
côté	NOUN	nmod	chances
et	CCONJ	cc	agir
agir	VERB	conj	chances
autrement	ADV	advmod	agir
.	PUNCT	punct	faut
--	PUNCT	ROOT	--
Mais	CCONJ	cc	agir
agir	VERB	conj	--
tout	ADV	advmod	agir
de	ADP	case	suite
suite	NOUN	nmod	tout
,	PUNCT	punct	agir
répliqua	VERB	advcl	agir
le	DET	det	chasseur
chasseur	NOUN	obj	répliqua
.	PUNCT	punct	--
--	PUNCT	ROOT	--
Peut	ADV	nmod	--
-	ADV	nmod	--
être	NOUN	nmod	--
!	PUNCT	punct	--
répondit	VERB	ROOT	répondit
Samuel	PROPN	amod	répondit
en	ADP	mark	insistant
insistant	VERB	xcomp	répondit
sur	ADP	case	mot
ce	DET	det	mot
mot	NOUN	obl:mod	insistant
.	PUNCT	punct	répondit
--	PUNCT	punct	capable
Mon	DET	det	maître
maître	NOUN	nmod	--
,	PUNCT	punct	--
êtes	X	cop	capable
-vous	PRON	nsubj	êtes
donc	ADV	advmod	capable
capable	ADJ	ROOT	capable
de	ADP	mark	dissiper
dissiper	VERB	xcomp	capable
ces	DET	det	ténèbres
ténèbres	NOUN	obj	dissiper
!	PUNCT	punct	capable
--	PUNCT	ROOT	--
Qui	PRON	nsubj	sait
sait	VERB	acl:relcl	--
,	PUNCT	punct	Joe
Joe	PROPN	nsubj	sait
?	PUNCT	punct	--
--	PUNCT	punct	Ah
Ah	NOUN	ROOT	Ah
!	PUNCT	punct	Ah
si	SCONJ	mark	faites
vous	PRON	nsubj	faites
faites	VERB	advcl	proclame
une	DET	det	chose
chose	NOUN	obj	faites
pareille	ADJ	amod	chose
,	PUNCT	punct	proclame
je	PRON	nsubj	proclame
vous	PRON	iobj	proclame
proclame	VERB	ROOT	proclame
le	DET	det	savant
premier	ADJ	amod	savant
savant	NOUN	obj	proclame
du	ADP	case	monde
monde	NOUN	nmod	savant
.	PUNCT	punct	proclame
»	PUNCT	ROOT	»
Le	DET	det	docteur
docteur	NOUN	nsubj	tut
se	PRON	expl:comp	tut
tut	VERB	ROOT	tut
pendant	ADP	case	instants
quelques	DET	det	instants
instants	NOUN	obl:mod	tut
;	PUNCT	punct	tut
il	PRON	nsubj	réfléchissait
réfléchissait	VERB	ROOT	réfléchissait
.	PUNCT	punct	réfléchissait
Ses	DET	det	compagnons
deux	NUM	nummod	compagnons
compagnons	NOUN	nsubj	considéraient
le	PRON	det	considéraient
considéraient	NOUN	ROOT	considéraient
avec	ADP	case	émotion
émotion	NOUN	obl:mod	considéraient
;	PUNCT	punct	considéraient
ils	PRON	nsubj:pass	surexcités
étaient	AUX	aux:pass	surexcités
surexcités	VERB	ROOT	surexcités
par	ADP	case	situation
cette	DET	det	situation
situation	NOUN	obl:agent	surexcités
extraordinaire	ADJ	amod	situation
.	PUNCT	punct	surexcités
Bientôt	ADV	advmod	reprit
Fergusson	PROPN	dep	Bientôt
reprit	VERB	ROOT	reprit
la	DET	det	parole
parole	NOUN	obj	reprit
:	PUNCT	punct	reprit
«	NUM	ROOT	«
Voici	VERB	ROOT	Voici
mon	DET	det	plan
plan	NOUN	obl:mod	Voici
,	PUNCT	punct	Voici
dit	VERB	parataxis	Voici
-il	PRON	nsubj	dit
.	PUNCT	punct	Voici
Il	PRON	expl:subj	reste
nous	PRON	iobj	reste
reste	VERB	ROOT	reste
deux	NUM	nummod	cents
cents	NOUN	obj	reste
livres	NOUN	appos	cents
de	ADP	case	lest
lest	NOUN	nmod	livres
,	PUNCT	punct	cents
puisque	SCONJ	mark	intacts
les	DET	det	sacs
sacs	NOUN	nsubj:pass	intacts
que	PRON	obj	emportés
nous	PRON	nsubj	emportés
avons	AUX	aux:tense	emportés
emportés	ADJ	acl:relcl	sacs
:	PUNCT	punct	sacs
sont	AUX	cop	intacts
encore	ADV	advmod	intacts
intacts	ADJ	ccomp	reste
.	PUNCT	punct	reste
J'	PRON	nsubj	admets
admets	VERB	ROOT	admets
que	SCONJ	mark	prisonnier
ce	DET	det	prisonnier
prisonnier	NOUN	ccomp	admets
,	PUNCT	punct	admets
un	DET	det	homme
homme	NOUN	dep	,
évidemment	ADV	advmod	épuisé
épuisé	VERB	acl	homme
par	ADP	case	souffrances
les	DET	det	souffrances
souffrances	NOUN	obl:agent	épuisé
,	PUNCT	punct	épuisé
pèse	NOUN	advcl	épuisé
autant	ADV	advmod	pèse
que	SCONJ	mark	un
l'	DET	det	un
un	PRON	ccomp	pèse
de	ADP	case	nous
nous	PRON	nmod	un
;	PUNCT	punct	admets
il	PRON	expl:subj	restera
nous	PRON	expl:comp	restera
restera	VERB	ROOT	restera
encore	ADV	advmod	restera
une	DET	det	soixantaine
soixantaine	NOUN	obj	restera
de	ADP	case	livres
livres	NOUN	nmod	soixantaine
à	ADP	mark	jeter
jeter	VERB	acl	livres
afin	ADV	advmod	jeter
de	ADP	case	monter
monter	VERB	obl:arg	afin
plus	ADV	advmod	rapidement
rapidement	ADV	advmod	monter
--	PUNCT	ROOT	--
Comment	ADV	advmod	comptes
comptes	NOUN	acl:relcl	--
-	PRON	flat:name	comptes
tu	ADV	advmod	manœuvrer
donc	ADV	advmod	manœuvrer
manœuvrer	VERB	xcomp	comptes
?	PUNCT	punct	manœuvrer
demanda	NOUN	ROOT	demanda
Kennedy	PROPN	flat:name	demanda
.	PUNCT	punct	demanda
--	PUNCT	punct	Voici
Voici	PROPN	ROOT	Voici
,	PUNCT	punct	Dick
Dick	PROPN	conj	Voici
:	PUNCT	punct	Dick
tu	ADP	advmod	admets
admets	VERB	parataxis	Voici
bien	ADV	advmod	admets
que	SCONJ	dep	admets
si	SCONJ	mark	parviens
je	PRON	nsubj	parviens
parviens	VERB	ccomp	admets
jusqu'	ADP	case	prisonnier
au	ADP	case	prisonnier
prisonnier	NOUN	obl:arg	parviens
,	PUNCT	punct	Voici
et	CCONJ	cc	jette
que	SCONJ	mark	jette
je	PRON	nsubj	jette
jette	VERB	conj	Voici
une	DET	det	quantité
quantité	NOUN	obj	jette
de	ADP	case	lest
lest	NOUN	nmod	quantité
égale	ADJ	amod	lest
à	ADP	case	poids
son	DET	det	poids
poids	NOUN	nmod	quantité
,	PUNCT	punct	ai
je	PRON	nsubj	ai
n'	ADV	advmod	ai
ai	VERB	aux:tense	changé
rien	PRON	nsubj	changé
changé	VERB	advcl	jette
à	ADP	case	équilibre
l'	DET	det	équilibre
équilibre	NOUN	obl:arg	changé
du	ADP	case	ballon
ballon	NOUN	nmod	équilibre
;	PUNCT	punct	Voici
mais	CCONJ	cc	put
alors	ADV	advmod	put
,	PUNCT	punct	put
si	SCONJ	mark	veux
je	PRON	nsubj	veux
veux	VERB	advcl	put
obtenir	VERB	xcomp	veux
une	DET	det	ascension
ascension	NOUN	obj	obtenir
rapide	ADJ	amod	ascension
pour	ADP	mark	échapper
échapper	VERB	acl	ascension
à	ADP	case	tribu
cette	DET	det	tribu
tribu	NOUN	obl:arg	échapper
de	ADP	case	nègres
nègres	NOUN	nmod	tribu
,	PUNCT	punct	put
il	PRON	expl:subj	put
me	PRON	iobj	put
put	VERB	ROOT	put
employer	VERB	xcomp	put
des	DET	det	moyens
moyens	NOUN	obj	employer
plus	ADV	advmod	énergiques
énergiques	ADJ	amod	moyens
que	SCONJ	mark	chalumeau
le	DET	det	chalumeau
chalumeau	NOUN	acl:relcl	moyens
;	PUNCT	punct	put
or	CCONJ	cc	excédant
,	PUNCT	punct	précipitant
en	ADP	mark	précipitant
précipitant	VERB	conj	or
cet	DET	det	excédant
excédant	VERB	ROOT	excédant
de	ADP	case	lest
lest	NOUN	obl:arg	excédant
au	ADP	case	moment
moment	NOUN	obl:mod	excédant
voulu	VERB	acl	moment
,	PUNCT	punct	certain
je	PRON	nsubj	certain
suis	AUX	cop	certain
certain	ADJ	conj	excédant
de	ADP	mark	enlever
m'	PRON	expl:comp	enlever
enlever	VERB	dep	certain
avec	ADP	case	rapidité
une	DET	det	rapidité
grande	ADJ	amod	rapidité
rapidité	NOUN	obl:arg	enlever
.	PUNCT	punct	certain
--	PUNCT	punct	évident
Cela	PRON	nsubj	évident
est	AUX	cop	évident
évident	ADJ	ROOT	évident
.	PUNCT	punct	évident
--	PUNCT	ROOT	--
Oui	PROPN	nmod	--
,	PUNCT	punct	--
mais	CCONJ	cc	a
il	PRON	expl:subj	a
y	PRON	expl:comp	a
a	VERB	conj	--
un	DET	det	inconvénient
inconvénient	ADV	obj	a
;	PUNCT	punct	--
c'	PRON	ROOT	c'
est	VERB	fixed	c'
que	ADV	mark	devrai
,	PUNCT	punct	devrai
pour	ADP	mark	descendre
descendre	VERB	advcl	devrai
plus	ADV	advmod	tard
tard	ADV	advmod	descendre
,	PUNCT	punct	devrai
je	PRON	nsubj	devrai
devrai	VERB	dep	c'
perdre	VERB	xcomp	devrai
une	DET	det	quantité
quantité	NOUN	obj	perdre
de	ADP	case	gaz
gaz	NOUN	nmod	quantité
proportionnelle	ADJ	amod	gaz
au	ADP	case	surcroît
surcroît	NOUN	obl:arg	perdre
de	ADP	case	lest
lest	NOUN	nmod	surcroît
que	SCONJ	mark	jeté
j'	PRON	nsubj	jeté
aurai	VERB	flat:name	j'
jeté	VERB	acl	surcroît
.	PUNCT	punct	c'
Or	CCONJ	cc	chose
,	PUNCT	punct	chose
ce	DET	det	gaz
gaz	NOUN	nsubj	chose
est	AUX	cop	chose
chose	NOUN	ROOT	chose
précieuse	ADJ	amod	chose
;	PUNCT	punct	chose
mais	CCONJ	cc	peut
on	PRON	nsubj	peut
ne	ADV	advmod	peut
peut	VERB	ROOT	peut
en	PRON	iobj	regretter
regretter	VERB	xcomp	peut
la	DET	det	perte
perte	NOUN	obj	regretter
,	PUNCT	punct	peut
quand	SCONJ	mark	agit
il	PRON	expl:subj	agit
s'	PRON	expl:comp	agit
agit	VERB	advcl	peut
du	ADP	case	salut
salut	NOUN	obl:arg	agit
d'	ADP	case	homme
un	DET	det	homme
homme	NOUN	nmod	salut
.	PUNCT	punct	peut
--	PUNCT	punct	raison
Tu	PRON	advmod	raison
as	PRON	expl:comp	raison
raison	NOUN	advcl	devons
,	PUNCT	punct	devons
Samuel	PROPN	dep	,
,	PUNCT	punct	devons
nous	PRON	nsubj	devons
devons	VERB	ROOT	devons
tout	ADV	advmod	sacrifier
sacrifier	NOUN	xcomp	devons
pour	ADP	mark	sauver
le	PRON	obj	sauver
sauver	VERB	advcl	devons
!	PUNCT	punct	devons
--	PUNCT	punct	Agissons
Agissons	NOUN	ROOT	Agissons
donc	ADV	advmod	Agissons
,	PUNCT	punct	Agissons
et	CCONJ	cc	disposez
disposez	VERB	conj	Agissons
ces	DET	det	sacs
sacs	NOUN	obj	disposez
sur	ADP	case	bord
le	DET	det	bord
bord	NOUN	obl:arg	disposez
de	ADP	case	nacelle
la	DET	det	nacelle
nacelle	NOUN	nmod	bord
,	PUNCT	punct	façon
de	ADP	case	façon
façon	NOUN	conj	disposez
à	ADP	case	ce
ce	PRON	obl:arg	disposez
qu'	PRON	obj	puissent
ils	PRON	nsubj	puissent
puissent	VERB	acl:relcl	ce
être	AUX	aux:pass	précipités
précipités	VERB	xcomp	puissent
d'	ADP	case	coup
un	DET	det	coup
seul	ADJ	amod	coup
coup	NOUN	obl:arg	précipités
.	PUNCT	punct	Agissons
--	PUNCT	ROOT	--
Mais	CCONJ	cc	obscurité
cette	DET	det	obscurité
obscurité	NOUN	conj	--
?	PUNCT	punct	--
--	PUNCT	punct	cache
Elle	PRON	nsubj	cache
cache	VERB	ROOT	cache
nos	DET	det	préparatifs
préparatifs	NOUN	obj	cache
,	PUNCT	punct	cache
et	CCONJ	cc	dissipera
ne	ADV	advmod	dissipera
se	PRON	expl:comp	dissipera
dissipera	VERB	conj	cache
que	SCONJ	mark	terminés
lorsqu'	SCONJ	mark	terminés
ils	PRON	nsubj:pass	terminés
seront	AUX	aux:pass	terminés
terminés	VERB	ccomp	dissipera
Ayez	CCONJ	advmod	cache
soin	NOUN	obj	cache
de	ADP	mark	tenir
tenir	VERB	xcomp	cache
toutes	ADJ	amod	armes
les	DET	det	armes
armes	NOUN	obj	tenir
à	ADP	case	portée
portée	NOUN	nmod	armes
de	ADP	case	main
notre	DET	det	main
main	NOUN	nmod	portée
.	PUNCT	punct	cache
Peut	ADV	advmod	faudra
-	ADV	advmod	faudra
être	AUX	aux:pass	faudra
faudra	ADV	ROOT	faudra
-t	PRON	dep	faudra
-il	PRON	dep	faudra
faire	VERB	xcomp	faudra
le	DET	det	coup
coup	NOUN	obj	faire
de	ADP	case	feu
feu	NOUN	nmod	coup
;	PUNCT	punct	faudra
or	CCONJ	cc	avons
nous	PRON	nsubj	avons
avons	VERB	ROOT	avons
pour	ADP	case	carabine
la	DET	det	carabine
carabine	NOUN	obl:mod	avons
un	DET	det	coup
coup	NOUN	obj	avons
,	PUNCT	punct	coup
pour	ADP	case	fusils
les	DET	det	fusils
deux	NUM	nummod	fusils
fusils	NOUN	obl:mod	avons
quatre	NUM	nmod	fusils
,	PUNCT	punct	avons
pour	ADP	case	revolvers
les	DET	det	revolvers
deux	NUM	nummod	revolvers
revolvers	NOUN	obl:mod	avons
douze	PROPN	flat:name	revolvers
,	PUNCT	punct	revolvers
en	ADP	case	tout
tout	ADV	nmod	revolvers
dix-sept	PRON	flat:name	tout
,	PUNCT	punct	revolvers
qui	PRON	nsubj	peuvent
peuvent	VERB	acl:relcl	revolvers
être	AUX	aux:pass	tirés
tirés	VERB	xcomp	peuvent
en	ADP	case	quart
un	DET	det	quart
quart	NOUN	obl:mod	tirés
de	ADP	case	minute
minute	NOUN	nmod	quart
.	PUNCT	punct	avons
Mais	CCONJ	cc	aurons
peut-être	ADV	advmod	aurons
n'	ADV	advmod	aurons
aurons	VERB	ROOT	aurons
-nous	PRON	nsubj	aurons
pas	ADV	advmod	besoin
besoin	NOUN	obj	aurons
de	ADP	mark	recourir
recourir	VERB	xcomp	aurons
à	ADP	case	fracas
tout	ADJ	amod	fracas
ce	DET	det	fracas
fracas	NOUN	obl:arg	recourir
.	PUNCT	punct	aurons
Etes	NOUN	ROOT	Etes
-vous	PRON	dep	Etes
prêts	ADJ	amod	Etes
?	PUNCT	punct	Etes
--	PUNCT	nsubj	prêts
Nous	PRON	nsubj	prêts
sommes	AUX	cop	prêts
prêts	ADJ	ROOT	prêts
,	PUNCT	punct	prêts
»	PUNCT	punct	prêts
répondit	NOUN	parataxis	prêts
Joe	ADJ	amod	répondit
.	PUNCT	punct	prêts
Les	DET	det	sacs
sacs	NOUN	nsubj:pass	disposés
étaient	AUX	aux:pass	disposés
disposés	VERB	ROOT	disposés
,	PUNCT	punct	état
les	DET	det	armes
armes	NOUN	nsubj	état
étaient	AUX	cop	état
en	ADP	case	état
état	NOUN	advcl	disposés
.	PUNCT	punct	disposés
«	NUM	ROOT	«
Bien	ADV	advmod	«
;	PUNCT	punct	«
fit	VERB	ROOT	fit
le	DET	det	docteur
docteur	NOUN	obj	fit
.	PUNCT	punct	fit
Ayez	ADP	advmod	l’
l’	NOUN	ROOT	l’
œil	VERB	fixed	l’
à	ADP	case	tout
tout	ADV	nmod	l’
.	PUNCT	punct	l’
Joe	NOUN	nsubj:pass	chargé
sera	AUX	aux:pass	chargé
chargé	VERB	ROOT	chargé
de	ADP	mark	précipiter
précipiter	VERB	xcomp	chargé
le	DET	det	lest
lest	NOUN	obj	précipiter
,	PUNCT	punct	chargé
et	CCONJ	cc	Dick
Dick	PROPN	conj	chargé
d'	ADP	mark	enlever
enlever	VERB	dep	Dick
le	DET	det	prisonnier
prisonnier	NOUN	obj	enlever
;	PUNCT	punct	chargé
mais	CCONJ	cc	fasse
que	SCONJ	mark	fasse
rien	PRON	nsubj	fasse
ne	ADV	advmod	fasse
se	PRON	expl:comp	fasse
fasse	VERB	conj	chargé
avant	ADP	case	ordres
mes	DET	det	ordres
ordres	NOUN	obl:arg	fasse
.	PUNCT	punct	chargé
Joe	NOUN	nsubj	va
,	PUNCT	punct	Joe
va	VERB	ROOT	va
d'	ADP	advmod	va
abord	NOUN	fixed	d'
;	PUNCT	punct	va
détacher	VERB	ROOT	détacher
l'	DET	det	ancre
ancre	NOUN	obj	détacher
,	PUNCT	punct	détacher
et	CCONJ	cc	remonte
remonte	ADJ	conj	détacher
promptement	ADV	advmod	remonte
dans	ADP	case	nacelle
la	DET	det	nacelle
nacelle	NOUN	obl:arg	remonte
.	PUNCT	punct	détacher
»	PUNCT	ROOT	»
Joe	NOUN	expl:subj	laissa
se	PRON	det	laissa
laissa	VERB	ROOT	laissa
glisser	VERB	xcomp	laissa
par	ADP	case	câble
le	DET	det	câble
câble	NOUN	obl:agent	glisser
,	PUNCT	punct	glisser
et	CCONJ	cc	reparut
reparut	NOUN	conj	glisser
au	ADP	case	bout
bout	NOUN	nmod	reparut
de	ADP	case	instants
quelques	DET	det	instants
instants	NOUN	nmod	bout
Le	DET	det	Victoria
Victoria	NOUN	nsubj	flottait
rendu	VERB	acl	Victoria
libre	ADJ	amod	flottait
flottait	VERB	advcl	laissa
dans	ADP	case	air
l'	DET	det	air
air	NOUN	obl:mod	flottait
,	PUNCT	punct	flottait
à	ADP	mark	immobile
peu	ADV	advmod	immobile
près	ADV	advmod	immobile
immobile	ADJ	advcl	laissa
.	PUNCT	punct	laissa
Pendant	ADP	case	temps
ce	DET	det	temps
temps	NOUN	obl:mod	assura
,	PUNCT	punct	assura
le	DET	det	docteur
docteur	NOUN	nsubj	assura
s'	PRON	expl:comp	assura
assura	VERB	ROOT	assura
de	ADP	case	présence
la	DET	det	présence
présence	NOUN	obl:arg	assura
d'	ADP	case	suffisante
une	DET	det	suffisante
suffisante	ADJ	amod	quantité
quantité	NOUN	nmod	présence
de	ADP	case	gaz
gaz	NOUN	nmod	quantité
dans	ADP	case	caisse
la	DET	det	caisse
caisse	NOUN	nmod	présence
de	ADP	case	mélange
mélange	NOUN	nmod	caisse
pour	ADP	mark	alimenter
alimenter	VERB	advcl	assura
au	ADP	case	besoin
besoin	NOUN	obl:mod	alimenter
le	DET	det	chalumeau
chalumeau	NOUN	obj	alimenter
sans	ADP	mark	fût
qu'	SCONJ	mark	fût
il	PRON	nsubj	fût
fût	AUX	advcl	assura
nécessaire	ADJ	obj	fût
de	ADP	mark	recourir
recourir	VERB	xcomp	fût
pendant	ADP	case	temps
quelque	DET	det	temps
temps	NOUN	obl:mod	recourir
à	ADP	case	action
l'	DET	det	action
action	NOUN	obl:arg	recourir
de	ADP	case	pile
la	DET	det	pile
pile	NOUN	nmod	action
de	ADP	case	Bunzen
Bunzen	PROPN	nmod	pile
;	PUNCT	punct	assura
il	PRON	nsubj	enleva
enleva	VERB	ROOT	enleva
les	DET	det	fils
deux	NUM	nummod	fils
fils	NOUN	obj	enleva
conducteurs	ADJ	amod	fils
parfaitement	ADV	advmod	isolés
isolés	ADJ	amod	conducteurs
qui	PRON	nsubj	servaient
servaient	ADV	acl:relcl	conducteurs
à	ADP	case	décomposition
la	DET	det	décomposition
décomposition	NOUN	obl:arg	servaient
de	ADP	case	eau
l'	DET	det	eau
eau	NOUN	nmod	décomposition
;	PUNCT	punct	enleva
puis	CCONJ	cc	retira
,	PUNCT	punct	retira
fouillant	VERB	advcl	retira
dans	ADP	case	sac
son	DET	det	sac
sac	NOUN	obl:arg	fouillant
de	ADP	case	voyage
voyage	NOUN	nmod	sac
,	PUNCT	punct	retira
il	PRON	nsubj	retira
en	PRON	iobj	retira
retira	VERB	ROOT	retira
deux	NUM	nummod	morceaux
morceaux	NOUN	obj	retira
de	ADP	mark	charbon
charbon	ADJ	nmod	morceaux
taillés	VERB	amod	charbon
en	ADP	case	pointe
pointe	NOUN	nmod	morceaux
,	PUNCT	punct	fixa
qu'	SCONJ	mark	fixa
il	PRON	expl:subj	fixa
fixa	VERB	advcl	retira
à	ADP	case	extrémité
l'	DET	det	extrémité
extrémité	NOUN	obl:arg	fixa
de	ADP	case	fil
chaque	DET	det	fil
fil	NOUN	nmod	extrémité
.	PUNCT	punct	retira
Ses	DET	det	amis
deux	NUM	nummod	amis
amis	NOUN	nsubj	regardaient
le	DET	det	regardaient
regardaient	NOUN	ROOT	regardaient
sans	ADP	mark	comprendre
comprendre	VERB	ROOT	comprendre
,	PUNCT	punct	comprendre
mais	CCONJ	cc	taisaient
ils	PRON	nsubj	taisaient
se	PRON	expl:comp	taisaient
taisaient	VERB	conj	comprendre
;	PUNCT	ROOT	;
lorsque	SCONJ	mark	terminé
le	DET	det	docteur
docteur	NOUN	nsubj	terminé
eut	AUX	aux:tense	terminé
terminé	VERB	advcl	tint
son	DET	det	travail
travail	NOUN	obj	terminé
,	PUNCT	punct	tint
il	PRON	expl:subj	tint
se	PRON	expl:comp	tint
tint	VERB	ROOT	tint
debout	ADV	advmod	tint
au	ADP	case	milieu
milieu	NOUN	obl:mod	tint
de	ADP	case	nacelle
la	DET	det	nacelle
nacelle	NOUN	nmod	milieu
;	PUNCT	punct	tint
il	PRON	expl:subj	prit
prit	VERB	ROOT	prit
de	ADP	case	main
chaque	DET	det	main
main	NOUN	obl:arg	prit
les	DET	det	charbons
deux	NUM	nummod	charbons
charbons	NOUN	obj	prit
,	PUNCT	punct	prit
et	CCONJ	cc	pointes
en	PRON	advmod	pointes
rapprocha	VERB	fixed	en
les	DET	det	pointes
deux	NUM	nummod	pointes
pointes	NOUN	conj	prit
Soudain	ADV	advmod	produite
,	PUNCT	punct	produite
une	DET	det	intense
intense	NOUN	nsubj:pass	produite
et	CCONJ	cc	éblouissante
éblouissante	ADJ	conj	intense
lueur	NOUN	amod	intense
fut	AUX	aux:pass	produite
produite	VERB	ROOT	produite
avec	ADP	case	insoutenable
un	DET	det	insoutenable
insoutenable	NOUN	obl:mod	produite
éclat	VERB	amod	insoutenable
entre	ADP	case	pointes
les	DET	det	pointes
deux	NUM	nummod	pointes
pointes	NOUN	nmod	insoutenable
de	ADP	case	charbon
charbon	ADJ	nmod	pointes
;	PUNCT	punct	produite
une	DET	det	gerbe
gerbe	NOUN	nsubj	brisait
immense	NOUN	amod	gerbe
de	ADP	case	lumière
lumière	NOUN	nmod	gerbe
électrique	ADJ	amod	lumière
brisait	VERB	ROOT	brisait
