Text	POS	Dep	Head
Vers	ADP	case	heures
dix	NUM	nummod	heures
heures	NOUN	obl:mod	vint
,	PUNCT	punct	vint
la	DET	det	brise
brise	NOUN	nsubj	vint
vint	VERB	ROOT	vint
à	ADP	mark	fraîchir
fraîchir	ADV	xcomp	vint
.	PUNCT	punct	vint
Peut	ADV	advmod	prudent
-	ADV	advmod	prudent
être	ADV	advmod	prudent
eût	ADV	advmod	prudent
-il	PRON	expl:subj	prudent
été	AUX	cop	prudent
prudent	ADJ	ROOT	prudent
de	ADP	mark	prendre
prendre	VERB	dep	prudent
un	DET	det	ris
ris	NOUN	obj	prendre
,	PUNCT	punct	prudent
mais	CCONJ	cc	pilote
le	DET	det	pilote
pilote	NOUN	punct	prudent
,	PUNCT	punct	prudent
après	ADP	mark	observé
avoir	AUX	aux:tense	observé
soigneusement	ADV	advmod	observé
observé	VERB	advcl	prudent
l'	DET	det	état
état	NOUN	obj	observé
du	ADP	case	ciel
ciel	NOUN	nmod	état
,	PUNCT	punct	prudent
laissa	ADJ	dep	prudent
la	DET	det	voilure
voilure	NOUN	nsubj	laissa
telle	ADJ	amod	voilure
qu'	SCONJ	mark	établie
elle	PRON	nsubj:pass	établie
était	AUX	aux:pass	établie
établie	VERB	acl:relcl	voilure
.	PUNCT	punct	prudent
D'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	portait
,	PUNCT	punct	portait
la	DET	det	Tankadère
Tankadère	NOUN	nsubj	portait
portait	VERB	ROOT	portait
admirablement	ADV	advmod	toile
la	DET	det	toile
toile	NOUN	obj	portait
,	PUNCT	punct	portait
ayant	VERB	advcl	portait
un	DET	det	tirant
grand	ADJ	amod	tirant
tirant	NOUN	obj	ayant
d'	ADP	case	eau
eau	NOUN	nmod	tirant
,	PUNCT	punct	ayant
et	CCONJ	cc	paré
tout	ADV	advmod	paré
était	AUX	aux:tense	paré
paré	VERB	conj	portait
à	ADP	mark	amener
amener	VERB	xcomp	paré
rapidement	ADV	advmod	amener
,	PUNCT	punct	paré
en	ADP	case	cas
cas	NOUN	obl:mod	paré
de	ADP	case	grain
grain	NOUN	nmod	cas
.	PUNCT	punct	portait
A	NOUN	case	minuit
minuit	NOUN	ROOT	minuit
,	PUNCT	punct	minuit
Phileas	PROPN	nmod	minuit
Fogg	PROPN	flat:name	Phileas
et	CCONJ	cc	Mrs
Mrs	PROPN	conj	Fogg
.	PUNCT	punct	minuit
Aouda	PROPN	nsubj	descendirent
descendirent	VERB	ROOT	descendirent
dans	ADP	case	cabine
la	DET	det	cabine
cabine	NOUN	obl:arg	descendirent
.	PUNCT	punct	descendirent
Fix	VERB	ROOT	Fix
les	DET	det	précédés
y	PRON	iobj	précédés
avait	AUX	aux:tense	précédés
précédés	VERB	nmod	Fix
,	PUNCT	punct	Fix
et	CCONJ	cc	étendu
s'	PRON	expl:comp	étendu
était	AUX	aux:tense	étendu
étendu	VERB	conj	Fix
sur	ADP	case	un
l'	DET	det	un
un	PRON	obl:mod	étendu
des	ADP	case	cadres
cadres	NOUN	nmod	un
.	PUNCT	punct	Fix
Quant	ADV	case	pilote
au	DET	det	pilote
pilote	NOUN	obl:mod	demeurèrent
et	CCONJ	cc	hommes
à	ADP	case	hommes
ses	DET	det	hommes
hommes	NOUN	conj	pilote
,	PUNCT	punct	demeurèrent
ils	PRON	nsubj	demeurèrent
demeurèrent	VERB	ROOT	demeurèrent
toute	ADJ	amod	nuit
la	DET	det	nuit
nuit	NOUN	obj	demeurèrent
sur	ADP	case	pont
le	DET	det	pont
pont	NOUN	nmod	nuit
.	PUNCT	punct	demeurèrent
Le	DET	det	lendemain
lendemain	NOUN	ROOT	lendemain
,	PUNCT	ROOT	,
8	NUM	ROOT	8
novembre	NOUN	nmod	8
,	PUNCT	punct	8
au	ADP	case	lever
lever	VERB	advcl	fait
du	ADP	case	soleil
soleil	NOUN	nmod	lever
,	PUNCT	punct	fait
la	DET	det	goélette
goélette	NOUN	nsubj	fait
avait	AUX	aux:tense	fait
fait	VERB	ROOT	fait
plus	ADV	advmod	cent
de	ADP	fixed	plus
cent	NUM	nummod	milles
milles	NOUN	obj	fait
.	PUNCT	punct	fait
Le	DET	det	loch
loch	NOUN	nsubj	jeté
,	PUNCT	punct	jeté
souvent	ADV	advmod	jeté
jeté	VERB	ROOT	jeté
,	PUNCT	punct	jeté
indiquait	VERB	advcl	jeté
que	SCONJ	mark	huit
la	DET	det	moyenne
moyenne	NOUN	nsubj	huit
de	ADP	case	vitesse
sa	DET	det	vitesse
vitesse	NOUN	nmod	moyenne
était	AUX	cop	huit
entre	ADP	case	huit
huit	NUM	ccomp	indiquait
et	CCONJ	cc	milles
neuf	ADP	case	milles
milles	NOUN	conj	huit
.	PUNCT	punct	jeté
La	DET	det	Tankadère
Tankadère	NOUN	ROOT	Tankadère
avait	AUX	punct	Tankadère
du	ADP	case	largue
largue	NOUN	obl:arg	avait
dans	ADP	case	voiles
ses	DET	det	voiles
voiles	NOUN	nmod	Tankadère
qui	PRON	nsubj	portaient
portaient	VERB	acl:relcl	voiles
toutes	ADJ	advmod	portaient
et	CCONJ	cc	obtenait
elle	PRON	nsubj	obtenait
obtenait	VERB	conj	toutes
,	PUNCT	punct	portaient
sous	ADP	case	allure
cette	DET	det	allure
allure	NOUN	obl:mod	portaient
,	PUNCT	punct	maximum
son	DET	det	maximum
maximum	NOUN	nmod	Tankadère
de	ADP	case	rapidité
rapidité	NOUN	nmod	maximum
.	PUNCT	punct	Tankadère
Si	SCONJ	mark	tenait
le	DET	det	vent
vent	NOUN	nsubj	tenait
tenait	VERB	ROOT	tenait
dans	ADP	case	conditions
ces	DET	det	conditions
conditions	NOUN	obl:mod	tenait
,	PUNCT	punct	elle
les	DET	det	chances
chances	NOUN	nsubj	elle
étaient	AUX	cop	elle
pour	ADP	case	elle
elle	PRON	obl:mod	tenait
.	PUNCT	punct	tenait
La	DET	det	Tankadère
Tankadère	NOUN	ROOT	Tankadère
,	PUNCT	punct	Tankadère
pendant	ADP	case	journée
toute	ADJ	amod	journée
cette	DET	det	journée
journée	NOUN	obl:mod	éloigna
,	PUNCT	punct	journée
ne	ADV	advmod	éloigna
s'	PRON	expl:comp	éloigna
éloigna	VERB	ROOT	éloigna
pas	ADV	advmod	sensiblement
sensiblement	ADV	advmod	éloigna
de	ADP	case	côte
la	DET	det	côte
côte	NOUN	obl:arg	sensiblement
,	PUNCT	punct	éloigna
dont	PRON	nmod	courants
les	DET	det	courants
courants	NOUN	dep	éloigna
lui	PRON	iobj	favorables
étaient	AUX	cop	favorables
favorables	ADJ	amod	courants
.	PUNCT	punct	éloigna
Elle	PRON	nsubj	avait
l'	PRON	expl:comp	avait
avait	VERB	ROOT	avait
à	ADP	case	milles
cinq	NUM	nummod	milles
milles	NOUN	obl:arg	avait
au	ADP	case	hanche
plus	ADV	fixed	au
par	ADP	case	hanche
sa	DET	det	hanche
hanche	NOUN	nmod	milles
de	ADP	case	bâbord
bâbord	NOUN	nmod	hanche
,	PUNCT	punct	avait
et	CCONJ	cc	apparaissait
cette	DET	det	côte
côte	NOUN	nsubj	apparaissait
,	PUNCT	punct	apparaissait
irrégulièrement	NOUN	nsubj	apparaissait
profilée	ADJ	amod	irrégulièrement
,	PUNCT	punct	apparaissait
apparaissait	VERB	conj	avait
parfois	ADV	advmod	apparaissait
à	ADP	case	éclaircies
travers	NOUN	fixed	à
quelques	DET	det	éclaircies
éclaircies	NOUN	xcomp	apparaissait
.	PUNCT	punct	avait
Le	DET	det	vent
vent	NOUN	nsubj	venant
venant	VERB	advcl	forte
de	ADP	case	terre
terre	NOUN	obl:arg	venant
,	PUNCT	punct	forte
la	DET	det	mer
mer	PRON	dep	forte
était	AUX	cop	forte
moins	ADV	advmod	forte
forte	ADJ	ROOT	forte
par	ADP	case	là
là	ADV	obl:mod	forte
même	ADV	advmod	forte
:	PUNCT	punct	forte
circonstance	NOUN	obl:mod	forte
heureuse	ADJ	amod	circonstance
pour	ADP	case	goélette
la	DET	det	goélette
goélette	NOUN	nmod	circonstance
,	PUNCT	punct	forte
car	CCONJ	cc	souffrent
les	DET	det	embarcations
embarcations	NOUN	nsubj	souffrent
d'	ADP	case	tonnage
un	DET	det	tonnage
petit	ADJ	amod	tonnage
tonnage	NOUN	nmod	embarcations
souffrent	VERB	conj	forte
surtout	ADV	advmod	souffrent
de	ADP	case	houle
la	DET	det	houle
houle	NOUN	obl:arg	souffrent
qui	PRON	nsubj	rompt
rompt	VERB	acl:relcl	houle
leur	DET	det	vitesse
vitesse	NOUN	obj	rompt
,	PUNCT	punct	vitesse
qui	PRON	nsubj	«
«	VERB	acl:relcl	vitesse
les	DET	det	tue
tue	ADJ	obj	«
»	PUNCT	punct	souffrent
,	PUNCT	punct	forte
pour	ADP	mark	employer
employer	VERB	advcl	forte
l'	DET	det	expression
expression	NOUN	obj	employer
maritime	ADJ	amod	expression
.	PUNCT	punct	forte
Vers	ADP	case	midi
midi	NOUN	obl:mod	mollit
,	PUNCT	punct	mollit
la	DET	det	brise
brise	NOUN	nsubj	mollit
mollit	VERB	ROOT	mollit
un	DET	advmod	hâla
peu	ADV	fixed	un
et	CCONJ	cc	hâla
hâla	VERB	punct	mollit
le	DET	det	sud-est
sud-est	NOUN	nsubj	hâla
.	PUNCT	punct	mollit
Le	DET	det	pilote
pilote	NOUN	nsubj	fit
fit	VERB	ROOT	fit
établir	VERB	xcomp	fit
les	DET	det	flèches
flèches	NOUN	obj	établir
;	PUNCT	punct	fit
mais	CCONJ	cc	fallut
au	ADP	case	bout
bout	NOUN	obl:mod	fallut
de	ADP	case	heures
deux	NUM	nummod	heures
heures	NOUN	nmod	bout
,	PUNCT	punct	fallut
il	PRON	expl:subj	fallut
fallut	VERB	conj	fit
les	PRON	det	amener
amener	NOUN	obj	fallut
,	PUNCT	punct	fallut
car	CCONJ	cc	fraîchissait
le	DET	det	vent
vent	NOUN	nsubj	fraîchissait
fraîchissait	VERB	conj	fallut
à	ADP	advmod	fraîchissait
nouveau	ADJ	fixed	à
.	PUNCT	punct	fit
Mr.	PROPN	ROOT	Mr.
Fogg	PROPN	flat:name	Mr.
et	CCONJ	cc	femme
la	DET	det	femme
jeune	ADJ	amod	femme
femme	NOUN	conj	Mr.
,	PUNCT	punct	Mr.
fort	ADV	advmod	heureusement
heureusement	ADV	advmod	réfractaires
réfractaires	ADJ	amod	Mr.
au	ADP	case	mal
mal	NOUN	obl:arg	réfractaires
de	ADP	case	mer
mer	PROPN	nmod	mal
,	PUNCT	punct	Mr.
mangèrent	ADV	amod	Mr.
avec	ADP	case	appétit
appétit	NOUN	obl:mod	Mr.
les	DET	det	conserves
conserves	NOUN	nmod	appétit
et	CCONJ	cc	biscuit
le	DET	det	biscuit
biscuit	NOUN	conj	Mr.
du	ADP	case	bord
bord	NOUN	nmod	biscuit
.	PUNCT	punct	Mr.
Fix	PROPN	nsubj:pass	invité
fut	AUX	aux:pass	invité
invité	VERB	ROOT	invité
à	ADP	mark	partager
partager	VERB	xcomp	invité
leur	DET	det	repas
repas	NOUN	obj	partager
et	CCONJ	cc	accepter
dut	ADP	advmod	accepter
accepter	VERB	conj	partager
,	PUNCT	punct	invité
sachant	VERB	advcl	invité
bien	ADV	advmod	sachant
qu'	SCONJ	fixed	bien
il	PRON	expl:subj	nécessaire
est	AUX	cop	nécessaire
aussi	ADV	advmod	nécessaire
nécessaire	ADJ	ccomp	sachant
de	ADP	mark	lester
lester	VERB	dep	nécessaire
les	DET	det	estomacs
estomacs	NOUN	obj	lester
que	SCONJ	mark	bateaux
les	DET	det	bateaux
bateaux	NOUN	nmod	estomacs
,	PUNCT	punct	invité
mais	CCONJ	cc	vexait
cela	PRON	nsubj	vexait
le	PRON	obj	vexait
vexait	VERB	conj	invité
!	PUNCT	punct	invité
Voyager	VERB	advcl	nourrir
aux	ADP	case	frais
frais	NOUN	obl:arg	Voyager
de	ADP	case	homme
cet	DET	det	homme
homme	NOUN	nmod	frais
,	PUNCT	punct	nourrir
se	PRON	expl:comp	nourrir
nourrir	VERB	advcl	trouvait
de	ADP	case	vivres
ses	DET	det	vivres
propres	ADJ	amod	vivres
vivres	NOUN	obl:arg	nourrir
,	PUNCT	punct	trouvait
il	PRON	nsubj	trouvait
trouvait	VERB	ROOT	trouvait
à	ADP	case	cela
cela	PRON	obl:arg	trouvait
quelque	DET	det	chose
chose	NOUN	obj	trouvait
de	ADP	mark	loyal
peu	ADV	advmod	loyal
loyal	ADJ	acl	chose
.	PUNCT	punct	trouvait
Il	PRON	nsubj	mangea
mangea	VERB	ROOT	mangea
cependant	ADV	advmod	mangea
,	PUNCT	punct	mangea
--	PUNCT	punct	mangea
sur	ADP	case	pouce
le	DET	det	pouce
pouce	NOUN	nmod	--
,	PUNCT	punct	mangea
il	PRON	nsubj	mangea
est	VERB	fixed	il
vrai	ADJ	fixed	il
,	PUNCT	punct	il
--	PUNCT	dep	il
mais	CCONJ	cc	mangea
enfin	ADV	advmod	mangea
il	PRON	nsubj	mangea
mangea	VERB	advcl	mangea
.	PUNCT	punct	mangea
Toutefois	ADV	advmod	crut
,	PUNCT	punct	crut
ce	DET	det	repas
repas	NOUN	obl:mod	crut
terminé	VERB	acl	repas
,	PUNCT	punct	crut
il	PRON	expl:subj	crut
crut	VERB	ROOT	crut
devoir	VERB	xcomp	crut
prendre	VERB	xcomp	devoir
le	DET	det	sieur
sieur	NOUN	obj	prendre
Fogg	ADJ	nmod	sieur
à	ADP	case	part
part	NOUN	nmod	sieur
,	PUNCT	punct	crut
et	CCONJ	cc	dit
il	PRON	expl:subj	dit
lui	PRON	iobj	dit
dit	VERB	conj	crut
:	PUNCT	punct	dit
«	NOUN	ROOT	«
Monsieur	NOUN	ROOT	Monsieur
...	PUNCT	punct	Monsieur
»	PUNCT	ROOT	»
Ce	DET	det	«
«	NUM	nsubj	écorchait
monsieur	NOUN	nmod	«
»	PUNCT	punct	monsieur
lui	PRON	nsubj	écorchait
écorchait	VERB	ROOT	écorchait
les	DET	det	lèvres
lèvres	NOUN	obj	écorchait
,	PUNCT	punct	écorchait
et	CCONJ	cc	retenait
il	PRON	expl:subj	retenait
se	PRON	expl:comp	retenait
retenait	VERB	conj	écorchait
pour	ADP	mark	mettre
ne	ADV	advmod	mettre
pas	ADV	advmod	mettre
mettre	VERB	xcomp	retenait
la	DET	det	main
main	NOUN	obj	mettre
au	ADP	case	collet
collet	NOUN	obl:arg	mettre
de	ADP	case	«
ce	DET	det	«
«	NUM	nmod	collet
monsieur	NOUN	obj	mettre
»	PUNCT	punct	mettre
!	PUNCT	punct	écorchait
«	NOUN	ROOT	«
Monsieur	NOUN	ROOT	Monsieur
,	PUNCT	punct	obligeant
vous	PRON	nsubj:pass	obligeant
avez	AUX	aux:tense	obligeant
été	AUX	aux:pass	obligeant
fort	ADV	advmod	obligeant
obligeant	VERB	ROOT	obligeant
en	ADP	mark	offrant
m'	PRON	obj	offrant
offrant	VERB	xcomp	obligeant
passage	NOUN	obj	offrant
à	ADP	case	bord
votre	DET	det	bord
bord	NOUN	obl:arg	offrant
.	PUNCT	punct	obligeant
Mais	CCONJ	cc	permettent
,	PUNCT	punct	permettent
bien	ADV	mark	permettent
que	SCONJ	fixed	bien
mes	DET	det	ressources
ressources	NOUN	nsubj	permettent
ne	ADV	advmod	permettent
me	PRON	iobj	permettent
permettent	VERB	ROOT	permettent
pas	ADV	advmod	permettent
d'	ADP	mark	agir
agir	VERB	xcomp	permettent
aussi	ADV	advmod	largement
largement	ADV	advmod	agir
que	SCONJ	mark	payer
vous	PRON	dep	payer
,	PUNCT	punct	payer
j'	PRON	nsubj	payer
entends	PRON	dep	payer
payer	VERB	ccomp	agir
ma	DET	det	part
part	NOUN	obj	payer
...	PUNCT	punct	permettent
--	PUNCT	nsubj	parlons
Ne	ADV	advmod	parlons
parlons	VERB	ROOT	parlons
pas	ADV	advmod	parlons
de	ADP	case	cela
cela	PRON	obj	parlons
,	PUNCT	punct	cela
monsieur	NOUN	appos	cela
,	PUNCT	punct	répondit
répondit	NOUN	conj	cela
Mr.	PROPN	appos	cela
Fogg	PROPN	flat:name	Mr.
.	PUNCT	punct	parlons
--	PUNCT	punct	tiens
Mais	CCONJ	cc	tiens
si	SCONJ	mark	tiens
,	PUNCT	punct	tiens
je	PRON	nsubj	tiens
tiens	VERB	ROOT	tiens
...	PUNCT	punct	tiens
--	PUNCT	punct	Non
Non	ADV	ROOT	Non
,	PUNCT	punct	Fogg
monsieur	NOUN	punct	Fogg
,	PUNCT	punct	Fogg
répéta	ADJ	amod	Fogg
Fogg	PROPN	conj	Non
d'	ADP	case	ton
un	DET	det	ton
ton	NOUN	nmod	Fogg
qui	PRON	nsubj	admettait
n'	ADV	advmod	admettait
admettait	VERB	acl:relcl	ton
pas	ADV	advmod	admettait
de	DET	det	réplique
réplique	NOUN	obj	admettait
.	PUNCT	punct	Non
Cela	PRON	ROOT	Cela
entre	ADP	case	frais
dans	ADP	case	frais
les	DET	det	frais
frais	NOUN	nmod	Cela
généraux	ADJ	amod	frais
!	PUNCT	punct	Cela
»	PUNCT	ROOT	»
Fix	PROPN	nsubj	inclina
s'	PRON	expl:comp	inclina
inclina	VERB	advcl	étouffait
,	PUNCT	punct	étouffait
il	PRON	nsubj	étouffait
étouffait	VERB	ROOT	étouffait
,	PUNCT	punct	étouffait
et	CCONJ	cc	dit
,	PUNCT	punct	dit
allant	VERB	advcl	dit
s'	PRON	expl:comp	étendre
étendre	VERB	xcomp	allant
sur	ADP	case	avant
l'	DET	det	avant
avant	NOUN	obl:arg	étendre
de	ADP	case	goélette
la	DET	det	goélette
goélette	NOUN	nmod	avant
,	PUNCT	punct	dit
il	PRON	nsubj	dit
ne	ADV	advmod	dit
dit	VERB	conj	étouffait
plus	ADV	advmod	dit
un	DET	det	mot
mot	NOUN	obj	dit
de	ADP	case	journée
la	DET	det	journée
journée	NOUN	nmod	mot
.	PUNCT	punct	étouffait
Cependant	ADV	advmod	filait
on	PRON	nsubj	filait
filait	VERB	ROOT	filait
rapidement	ADV	advmod	filait
.	PUNCT	punct	filait
John	PROPN	nsubj	espoir
Bunsby	PROPN	flat:name	John
avait	AUX	cop	espoir
bon	ADJ	amod	espoir
espoir	NOUN	ROOT	espoir
.	PUNCT	punct	espoir
Plusieurs	DET	det	fois
fois	NOUN	obl:mod	dit
il	PRON	nsubj	dit
dit	VERB	ROOT	dit
à	ADP	case	Mr.
Mr.	PROPN	obl:arg	dit
Fogg	PROPN	flat:name	Mr.
qu'	PRON	obj	arriverait
on	PRON	nsubj	arriverait
arriverait	VERB	acl:relcl	Mr.
en	ADP	case	temps
temps	NOUN	obl:mod	arriverait
voulu	VERB	xcomp	arriverait
à	ADP	case	Shangaï
Shangaï	PROPN	obl:arg	voulu
.	PUNCT	punct	dit
Mr.	NOUN	nsubj	répondit
Fogg	PROPN	flat:name	Mr.
répondit	VERB	ROOT	répondit
simplement	ADV	advmod	répondit
qu'	SCONJ	mark	comptait
il	PRON	expl:subj	comptait
y	PRON	iobj	comptait
comptait	VERB	ccomp	répondit
.	PUNCT	punct	répondit
D'	ADP	case	ailleurs
ailleurs	ADV	obl:mod	équipage
,	PUNCT	punct	équipage
tout	ADJ	amod	équipage
l'	DET	det	équipage
équipage	NOUN	ROOT	équipage
de	ADP	case	goélette
la	DET	det	goélette
petite	ADJ	amod	goélette
goélette	NOUN	nmod	équipage
y	PRON	iobj	mettait
mettait	VERB	acl	équipage
du	ADP	case	zèle
zèle	NOUN	nmod	mettait
.	PUNCT	punct	équipage
La	DET	det	prime
prime	NOUN	nsubj	affriolait
affriolait	VERB	ROOT	affriolait
ces	DET	det	braves
braves	NOUN	obj	affriolait
gens	ADJ	amod	braves
.	PUNCT	punct	affriolait
Aussi	ADV	advmod	écoute
,	PUNCT	punct	écoute
pas	ADV	advmod	écoute
une	DET	det	écoute
écoute	NOUN	ROOT	écoute
qui	PRON	nsubj	raidie
ne	ADV	advmod	raidie
fût	AUX	iobj	raidie
consciencieusement	VERB	advmod	raidie
raidie	VERB	acl:relcl	écoute
!	PUNCT	punct	écoute
Pas	ADV	advmod	voile
une	DET	det	voile
voile	NOUN	ROOT	voile
qui	PRON	nsubj	vigoureusement
ne	ADV	advmod	vigoureusement
fût	AUX	iobj	vigoureusement
vigoureusement	VERB	acl:relcl	voile
étarquée	ADJ	xcomp	vigoureusement
!	PUNCT	punct	voile
Pas	ADV	advmod	embardée
une	DET	det	embardée
embardée	NOUN	ROOT	embardée
que	SCONJ	mark	pût
l'	PRON	nsubj	pût
on	PRON	nsubj	pût
pût	VERB	ccomp	embardée
reprocher	VERB	xcomp	pût
à	ADP	case	homme
l'	DET	det	homme
homme	NOUN	obl:arg	reprocher
de	ADP	case	barre
barre	NOUN	nmod	homme
!	PUNCT	punct	embardée
On	PRON	expl:subj	manoeuvré
n'	ADV	advmod	manoeuvré
eût	ADV	cop	manoeuvré
pas	ADV	advmod	manoeuvré
manoeuvré	PROPN	ROOT	manoeuvré
plus	ADV	advmod	sévèrement
sévèrement	ADV	advmod	manoeuvré
dans	ADP	case	régate
une	DET	det	régate
régate	NOUN	obl:mod	manoeuvré
du	ADP	case	Royal
Royal	PROPN	nmod	régate
-	PROPN	nmod	régate
Yacht	PROPN	nmod	régate
-	PROPN	nmod	régate
Club	PROPN	nmod	régate
.	PUNCT	punct	manoeuvré
Le	DET	det	soir
soir	NOUN	obl:mod	relevé
,	PUNCT	punct	relevé
le	DET	det	pilote
pilote	NOUN	nsubj	relevé
avait	AUX	aux:tense	relevé
relevé	VERB	ROOT	relevé
au	ADP	case	parcours
loch	NOUN	fixed	au
un	DET	det	parcours
parcours	NOUN	obl:arg	relevé
de	ADP	case	milles
deux	NUM	nummod	vingt
cent	NUM	fixed	deux
vingt	NUM	nummod	milles
milles	NOUN	nmod	parcours
depuis	ADP	case	Hong
Hong	PROPN	nmod	milles
-	PROPN	nmod	milles
Kong	PROPN	nmod	milles
,	PUNCT	punct	parcours
et	CCONJ	cc	Phileas
Phileas	PROPN	conj	relevé
Fogg	PROPN	flat:name	Phileas
pouvait	VERB	advcl	relevé
espérer	VERB	xcomp	pouvait
qu'	SCONJ	mark	aurait
en	ADP	mark	arrivant
arrivant	VERB	advcl	aurait
à	ADP	case	Yokohama
Yokohama	PROPN	obl:arg	arrivant
,	PUNCT	punct	aurait
il	PRON	expl:subj	aurait
n'	ADV	advmod	aurait
aurait	AUX	ccomp	espérer
aucun	DET	det	retard
retard	NOUN	obj	aurait
à	ADP	mark	inscrire
inscrire	VERB	acl	retard
à	ADP	case	programme
son	DET	det	programme
programme	NOUN	obl:arg	inscrire
.	PUNCT	punct	relevé
Ainsi	ADV	advmod	causerait
donc	ADV	advmod	Ainsi
,	PUNCT	punct	causerait
le	DET	det	contretemps
premier	ADJ	amod	contretemps
contretemps	NOUN	nsubj	causerait
sérieux	ADJ	amod	contretemps
qu'	SCONJ	mark	éprouvé
il	PRON	nsubj	éprouvé
eût	ADV	punct	il
éprouvé	VERB	acl:relcl	contretemps
depuis	ADP	case	départ
son	DET	det	départ
départ	NOUN	obl:mod	éprouvé
de	ADP	case	Londres
Londres	PROPN	nmod	départ
ne	ADV	advmod	causerait
lui	PRON	iobj	causerait
causerait	VERB	ROOT	causerait
probablement	ADV	advmod	causerait
aucun	DET	det	préjudice
préjudice	ADJ	obj	causerait
.	PUNCT	punct	causerait
Pendant	ADP	case	nuit
la	DET	det	nuit
nuit	NOUN	obl:mod	entrait
,	PUNCT	punct	nuit
vers	ADP	case	heures
les	DET	det	heures
premières	ADJ	amod	heures
heures	NOUN	obl:mod	entrait
du	ADP	case	matin
matin	NOUN	nmod	heures
,	PUNCT	punct	entrait
la	DET	det	Tankadère
Tankadère	NOUN	nsubj	entrait
entrait	VERB	ROOT	entrait
franchement	ADV	advmod	entrait
dans	ADP	case	détroit
le	DET	det	détroit
détroit	NOUN	obl:arg	entrait
de	ADP	case	Fo
Fo	PROPN	nmod	détroit
-	PROPN	nmod	détroit
Kien	NOUN	nmod	détroit
,	PUNCT	punct	entrait
qui	PRON	nsubj	sépare
sépare	VERB	dep	entrait
la	DET	det	île
grande	ADJ	amod	île
île	NOUN	obj	sépare
Formose	NOUN	obj	sépare
de	ADP	case	côte
la	DET	det	côte
côte	NOUN	nmod	Formose
chinoise	ADJ	amod	côte
,	PUNCT	punct	Formose
et	CCONJ	cc	coupait
elle	PRON	nsubj	coupait
coupait	VERB	conj	Formose
le	DET	det	tropique
tropique	NOUN	obj	coupait
du	ADP	case	Cancer
Cancer	NOUN	nmod	tropique
.	PUNCT	punct	entrait
La	DET	det	mer
mer	X	nsubj	dure
était	AUX	cop	dure
très	ADV	advmod	dure
dure	ADJ	ROOT	dure
dans	ADP	case	détroit
ce	DET	det	détroit
détroit	NOUN	obl:mod	dure
,	PUNCT	punct	dure
plein	ADJ	advmod	dure
de	ADP	mark	formés
remous	PRON	aux:tense	formés
formés	VERB	ccomp	plein
par	ADP	case	contre-courants
les	DET	det	contre-courants
contre-courants	NOUN	obl:agent	formés
.	PUNCT	punct	dure
La	DET	det	goélette
goélette	NOUN	nsubj	fatigua
fatigua	NOUN	ROOT	fatigua
beaucoup	ADV	advmod	fatigua
.	PUNCT	punct	fatigua
Les	DET	det	lames
lames	NOUN	nsubj	brisaient
courtes	PRON	amod	lames
brisaient	VERB	ROOT	brisaient
sa	DET	det	marche
marche	NOUN	obj	brisaient
.	PUNCT	punct	brisaient
Il	PRON	nsubj	devint
devint	VERB	ROOT	devint
très	ADV	advmod	difficile
difficile	ADJ	obj	devint
de	ADP	mark	tenir
se	PRON	expl:comp	tenir
tenir	VERB	xcomp	devint
debout	ADV	advmod	tenir
sur	ADP	case	pont
le	DET	det	pont
pont	NOUN	obl:mod	tenir
.	PUNCT	punct	devint
Avec	ADP	case	lever
le	DET	det	lever
lever	NOUN	obl:mod	fraîchit
du	ADP	case	jour
jour	NOUN	nmod	lever
,	PUNCT	punct	fraîchit
le	DET	det	fraîchit
vent	ADV	advmod	fraîchit
fraîchit	VERB	ROOT	fraîchit
encore	ADV	advmod	fraîchit
.	PUNCT	punct	fraîchit
Il	PRON	expl:subj	avait
y	PRON	expl:comp	avait
avait	VERB	ROOT	avait
dans	ADP	case	ciel
le	DET	det	ciel
ciel	NOUN	obl:mod	avait
l'	DET	det	apparence
apparence	NOUN	nmod	ciel
d'	ADP	case	coup
un	DET	det	coup
coup	NOUN	nmod	apparence
de	ADP	case	vent
vent	ADV	nmod	coup
.	PUNCT	punct	avait
Du	ADP	case	reste
reste	VERB	nsubj	annonçait
,	PUNCT	punct	reste
le	DET	det	baromètre
baromètre	NOUN	obl:mod	reste
annonçait	VERB	ROOT	annonçait
un	DET	det	changement
changement	NOUN	obj	annonçait
prochain	ADJ	amod	changement
de	ADP	case	atmosphère
l'	DET	det	atmosphère
atmosphère	NOUN	nmod	changement
;	PUNCT	punct	annonçait
sa	DET	det	marche
marche	NOUN	nsubj	irrégulière
diurne	ADJ	amod	marche
était	AUX	cop	irrégulière
irrégulière	ADJ	ROOT	irrégulière
,	PUNCT	punct	irrégulière
et	CCONJ	cc	oscillait
le	DET	det	mercure
mercure	NOUN	nsubj	oscillait
oscillait	VERB	conj	irrégulière
capricieusement	VERB	xcomp	oscillait
.	PUNCT	punct	irrégulière
On	PRON	nsubj	voyait
voyait	VERB	ROOT	voyait
aussi	ADV	advmod	voyait
la	DET	det	mer
mer	ADJ	dep	soulever
se	PRON	expl:comp	soulever
soulever	VERB	xcomp	voyait
vers	ADP	case	sud-est
le	DET	det	sud-est
sud-est	NOUN	obl:arg	soulever
en	ADP	case	houles
longues	ADJ	amod	houles
houles	ADJ	nmod	sud-est
«	PUNCT	punct	sud-est
qui	PRON	nsubj	sentaient
